mid,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,Size (MB),Rcpt Count,File Count,Lev_mail,Rcpt Count Personal Max,Rcpt Count Job Max,Rcpt Count Personal Percentile,Rcpt Count Job Percentile,File Count Personal Max,File Count Job Max,File Count Personal Percentile,File Count Job Percentile,Size (MB) Personal Max,Size (MB) Job Max,sub_sensitive_count,files_sensitive_count,files_sensitive_count Personal Max,files_sensitive_count Job Max,files_sensitive_count Personal Percentile,files_sensitive_count Job Percentile,sub_sensitive_count Personal Max,sub_sensitive_count Job Max,sub_sensitive_count Personal Percentile,sub_sensitive_count Job Percentile,Manager ACF2,Job Family,Division,Employment Type,Business Location,Business Group,Employee Status,Local Admin,Privileged User,Government Cleared,target
260,0,0.75,0.033333333,0.565217391,0.779661017,0.613636364,0.666666667,0.490325866,0.0,0.0,0.034482759,0,0.071428571,0.575,0.404494382,0.0,0.578947368,0.911111111,0.530612245,0.395348837,0.467095362,0.939506357,0.0,0.0,0.142857143,0.142857143,0.322222222,0.231707317,0.333333333,1,0.348314607,0.083333333,0.773399015,0.975,0.390243902,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,1
380,0,0.75,0.2,0.173913043,0.305084746,0.651515152,0.333333333,0.977596741,0.013333333,0.0,0.172413793,0,0.142857143,0.6,0.213483146,0.263888889,0.5,0.8,0.744897959,0.73255814,0.164076208,0.980394551,0.0,0.142857143,0.142857143,0.142857143,1.0,0.853658537,0.333333333,1,0.438202247,0.05,0.615763547,0.375,0.097560976,0.666666667,0.716981132,0.631578947,1.0,0.5,0.5,1,1
641,0,1.0,0.5,0.565217391,0.576271186,0.954545455,0.0,0.07688391,0.013333333,0.0,0.172413793,0,0.0,0.45,0.460674157,0.180555556,0.210526316,0.644444444,0.571428571,0.709302326,0.052734312,0.926126672,0.0,0.0,0.142857143,0.142857143,0.344444444,0.243902439,0.333333333,1,0.370786517,0.1,0.300492611,0.7625,0.0,0.0,0.754716981,0.526315789,0.0,0.5,0.5,1,1
496,0,0.75,0.6,0.47826087,0.101694915,0.742424242,0.0,0.74898167,0.0,0.0,0.103448276,0,0.142857143,0.275,0.280898876,0.055555556,0.342105263,0.644444444,0.43877551,0.430232558,0.559545157,0.679058365,0.333333333,0.0,0.142857143,0.142857143,0.411111111,0.134146341,0.333333333,1,0.876404494,0.916666667,0.054187192,0.725,0.780487805,0.666666667,0.754716981,0.578947368,0.0,0.5,0.5,1,0
17,0,0.0,0.6,0.47826087,0.271186441,0.053030303,0.0,0.0,0.233333333,0.0,0.310344828,0,0.0,1.0,1.0,0.263888889,0.236842105,0.2,1.0,0.639534884,4.66e-07,4.58e-07,0.0,0.0,0.0,0.0,1.0,0.170731707,0.0,0,1.0,0.066666667,0.97044335,1.0,0.0,0.0,0.20754717,0.210526316,0.0,0.0,0.0,0,0
583,0,1.0,0.366666667,1.0,0.271186441,0.924242424,0.5,0.99592668,0.0,0.0,0.034482759,0,0.142857143,0.525,0.370786517,0.208333333,0.605263158,0.777777778,0.346938776,0.302325581,0.362111708,0.900481145,0.333333333,0.0,0.142857143,0.142857143,0.366666667,0.231707317,0.333333333,1,0.842696629,0.883333333,0.344827586,0.075,0.317073171,0.666666667,0.528301887,0.684210526,0.333333333,0.5,0.5,1,1
282,0,0.75,0.033333333,0.130434783,0.93220339,0.613636364,0.666666667,0.975050916,0.0,0.0,0.0,0,0.285714286,0.55,0.348314607,0.263888889,0.421052632,0.777777778,0.091836735,0.046511628,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
208,0,0.5,0.733333333,0.347826087,0.898305085,0.545454545,0.333333333,0.970468432,0.0,0.0,0.0,0,0.142857143,0.55,0.359550562,0.263888889,0.5,0.777777778,0.255102041,0.046511628,0.105340589,0.93191044,0.333333333,0.142857143,0.142857143,0.142857143,0.755555556,0.865853659,0.333333333,1,0.707865169,0.833333333,0.21182266,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
154,0,0.5,0.466666667,0.869565217,0.237288136,0.484848485,0.166666667,0.352851324,0.04,0.0,0.034482759,0,0.0,0.8,1.0,0.125,0.026315789,0.866666667,1.0,0.313953488,7.99e-08,0.943834011,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
228,0,0.5,0.766666667,0.391304348,0.711864407,0.553030303,0.5,0.573828921,0.0,0.0,0.0,0,0.178571429,0.85,0.325842697,0.166666667,0.210526316,0.955555556,0.193877551,0.034883721,0.30535915,0.994386204,0.0,0.0,0.142857143,0.142857143,0.222222222,0.280487805,0.333333333,1,0.348314607,0.1,0.561576355,0.3,0.804878049,0.666666667,0.603773585,0.947368421,0.0,0.5,0.5,1,0
631,0,1.0,0.633333333,0.608695652,0.271186441,0.984848485,0.666666667,0.191446029,0.013333333,0.0,0.206896552,0,0.035714286,0.75,0.382022472,0.097222222,0.184210526,0.822222222,0.744897959,0.441860465,0.240341558,0.942985918,0.0,0.142857143,0.142857143,0.142857143,0.888888889,0.695121951,0.0,1,0.494382022,0.083333333,0.009852217,0.625,0.0,0.0,0.79245283,0.631578947,1.0,0.5,0.5,1,1
617,0,1.0,0.333333333,0.608695652,0.593220339,0.916666667,0.333333333,0.418533605,0.0,0.0,0.034482759,0,0.142857143,0.675,0.258426966,0.069444444,0.578947368,1.0,0.204081633,0.325581395,0.032002468,0.940978355,0.0,0.0,0.142857143,0.142857143,0.366666667,0.231707317,0.0,1,0.438202247,0.083333333,0.793103448,0.5,0.390243902,0.666666667,0.679245283,0.526315789,0.0,0.5,0.5,1,0
645,0,1.0,0.566666667,0.47826087,0.288135593,0.96969697,0.333333333,0.99898167,0.013333333,0.0,0.413793103,0,0.178571429,0.775,0.202247191,0.111111111,0.315789474,0.911111111,0.826530612,0.523255814,0.595930161,0.959467948,0.0,0.0,0.142857143,0.142857143,0.344444444,0.109756098,0.333333333,1,0.359550562,0.066666667,0.315270936,0.8375,0.487804878,0.666666667,0.886792453,0.526315789,0.333333333,0.5,0.5,1,1
137,0,0.5,0.466666667,0.782608696,0.627118644,0.484848485,0.166666667,0.352851324,0.133333333,0.0,0.034482759,0,0.0,0.8,1.0,0.125,0.026315789,0.866666667,1.0,0.313953488,2.66e-07,0.943834011,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
434,0,0.75,0.366666667,0.652173913,0.203389831,0.689393939,0.0,0.980142566,0.006666667,0.0,0.0,0,0.107142857,0.85,0.337078652,0.208333333,0.289473684,0.866666667,0.142857143,0.034883721,0.317998765,0.99651955,0.0,0.0,0.142857143,0.142857143,0.277777778,0.256097561,0.333333333,1,0.415730337,0.1,0.630541872,0.9,0.463414634,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,0
284,0,0.5,0.9,0.434782609,0.0,0.583333333,0.0,0.973014257,0.093333333,0.0,0.068965517,0,0.285714286,0.55,0.348314607,0.263888889,0.421052632,0.777777778,0.448979592,0.593023256,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
571,0,1.0,0.166666667,0.565217391,0.813559322,0.878787879,0.666666667,0.99287169,0.006666667,0.0,0.103448276,0,0.0,0.7,0.438202247,0.222222222,0.605263158,0.755555556,0.5,0.73255814,0.019514085,0.989217033,0.0,0.0,0.142857143,0.142857143,0.266666667,0.292682927,0.333333333,1,0.415730337,0.116666667,0.822660099,0.5625,0.487804878,0.666666667,0.264150943,0.947368421,0.333333333,0.5,0.5,1,1
590,0,1.0,0.266666667,0.391304348,0.338983051,0.901515152,0.0,0.994399185,0.146666667,0.0,0.137931034,0,0.071428571,0.625,0.426966292,0.138888889,0.394736842,0.8,0.469387755,0.534883721,0.300234963,0.983275897,0.0,0.428571429,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.415730337,0.083333333,0.926108374,0.475,0.707317073,0.666666667,0.811320755,0.789473684,0.333333333,0.5,0.5,1,1
185,0,0.5,0.833333333,0.043478261,0.949152542,0.568181818,0.833333333,0.059572301,0.013333333,0.0,0.620689655,0,0.571428571,1.0,0.157303371,0.263888889,0.473684211,0.4,0.87755102,0.651162791,0.432218004,0.424086111,0.333333333,0.428571429,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.988764045,0.9,0.724137931,1.0,0.0,0.0,0.773584906,1.0,0.0,0.5,0.5,1,1
564,0,1.0,0.266666667,0.47826087,0.847457627,0.901515152,0.0,0.994399185,0.0,0.0,0.0,0,0.0,0.7,0.438202247,0.222222222,0.605263158,0.755555556,0.132653061,0.023255814,0.019514085,0.989217033,0.0,0.0,0.142857143,0.142857143,0.266666667,0.292682927,0.333333333,1,0.415730337,0.116666667,0.822660099,0.5625,0.487804878,0.666666667,0.264150943,0.947368421,0.333333333,0.5,0.5,1,1
88,0,0.5,0.2,0.695652174,0.423728814,0.424242424,0.0,0.929735234,0.02,0.0,0.0,0,0.0,0.85,1.0,0.138888889,0.0,0.844444444,1.0,0.023255814,4e-08,0.989014129,0.333333333,0.142857143,0.142857143,0.142857143,1.0,0.695121951,0.333333333,1,1.0,0.916666667,0.502463054,0.1,0.073170732,0.666666667,0.849056604,0.631578947,1.0,0.5,1.0,1,0
357,0,0.75,0.166666667,0.695652174,0.576271186,0.643939394,0.166666667,0.968940937,0.0,0.0,0.034482759,0,0.142857143,0.8,0.314606742,0.138888889,0.157894737,0.866666667,0.591836735,0.23255814,0.021512189,0.992234882,0.0,0.0,0.142857143,0.142857143,0.366666667,0.292682927,0.333333333,1,0.415730337,0.116666667,0.674876847,0.525,0.487804878,0.666666667,0.396226415,0.526315789,0.333333333,0.5,0.5,1,0
316,0,0.5,0.966666667,0.608695652,0.474576271,0.598484848,0.333333333,0.58808554,0.0,0.0,0.0,0,0.035714286,0.775,0.415730337,0.041666667,0.578947368,0.822222222,0.367346939,0.046511628,0.911445946,0.962663849,0.0,0.0,0.142857143,0.142857143,0.355555556,0.207317073,0.333333333,1,0.438202247,0.1,0.891625616,0.425,0.414634146,0.666666667,0.811320755,0.947368421,0.0,0.5,0.5,1,1
338,0,0.75,0.133333333,0.47826087,0.847457627,0.636363636,0.0,0.976578411,0.133333333,0.0,0.0,0,0.107142857,0.4,0.438202247,0.194444444,0.210526316,0.755555556,0.346938776,0.0,0.861894107,0.948800971,0.0,0.142857143,0.142857143,0.142857143,0.577777778,0.609756098,0.0,1,0.449438202,0.083333333,0.60591133,0.6125,0.341463415,0.666666667,0.79245283,0.631578947,0.333333333,0.5,0.5,1,0
460,0,0.75,0.5,0.391304348,0.152542373,0.71969697,0.666666667,0.982179226,0.0,0.0,0.068965517,0,0.214285714,0.925,0.224719101,0.069444444,0.157894737,0.888888889,0.551020408,0.372093023,0.104723895,0.98957809,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.370786517,0.066666667,0.842364532,0.5375,0.487804878,0.666666667,0.320754717,0.947368421,0.333333333,0.5,0.5,1,0
2,0,0.0,0.433333333,0.652173913,0.406779661,0.015151515,0.333333333,0.0,0.406666667,0.0,0.0,0,0.0,1.0,1.0,0.263888889,0.0,0.0,1.0,0.058139535,8.13e-07,7.97e-07,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,0,1.0,0.066666667,0.014778325,1.0,0.0,0.0,0.094339623,0.157894737,0.0,0.0,0.0,0,0
101,0,0.5,0.5,0.173913043,0.525423729,0.492424242,0.333333333,0.564154786,0.173333333,0.0,0.551724138,0,1.0,0.85,0.314606742,0.166666667,0.289473684,0.955555556,0.989795918,0.860465116,0.190332278,0.994386204,0.333333333,0.0,0.142857143,0.142857143,0.433333333,0.280487805,0.333333333,1,0.842696629,0.933333333,0.231527094,0.3,0.317073171,0.666666667,0.547169811,0.736842105,0.0,0.5,0.5,1,1
544,0,1.0,0.0,0.913043478,0.983050847,0.840909091,1.0,0.394602851,0.0,0.0,0.034482759,0,0.285714286,0.85,0.202247191,0.166666667,0.526315789,0.955555556,0.275510204,0.302325581,0.408163395,0.994386204,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.370786517,0.1,0.448275862,0.3,0.317073171,0.666666667,0.716981132,0.842105263,0.0,0.5,0.5,1,0
40,0,0.25,0.066666667,0.391304348,0.610169492,0.159090909,0.0,0.679735234,0.213333333,0.0,0.0,1,0.0,0.475,1.0,0.166666667,0.0,0.844444444,1.0,0.034883721,4.26e-07,0.982333934,0.0,0.0,0.0,0.142857143,1.0,0.097560976,0.0,1,1.0,0.033333333,0.798029557,0.2375,0.463414634,0.666666667,0.754716981,0.526315789,0.0,0.0,0.0,0,1
332,0,0.75,0.0,0.739130435,0.881355932,0.606060606,0.5,0.824338086,0.0,0.0,0.068965517,1,0.071428571,0.675,0.325842697,0.069444444,0.394736842,1.0,0.826530612,0.5,0.038146613,0.940978355,0.0,0.142857143,0.142857143,0.142857143,0.977777778,0.841463415,0.333333333,1,0.415730337,0.083333333,0.876847291,0.5,0.487804878,0.666666667,0.811320755,0.947368421,0.0,0.5,0.5,1,1
155,0,0.5,0.466666667,0.869565217,0.491525424,0.484848485,0.166666667,0.352851324,0.153333333,0.0,0.172413793,0,0.0,0.8,1.0,0.125,0.131578947,0.866666667,1.0,0.569767442,3.06e-07,0.943834011,0.0,0.0,0.0,0.142857143,1.0,0.170731707,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
278,0,0.75,0.066666667,0.52173913,0.881355932,0.621212121,0.833333333,0.975560081,0.0,0.5,0.0,0,0.285714286,0.55,0.887640449,0.930555556,0.421052632,0.777777778,0.091836735,0.046511628,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
15,0,0.0,0.6,0.434782609,0.271186441,0.053030303,0.0,0.0,0.266666667,0.0,0.0,0,0.0,1.0,1.0,0.263888889,0.0,0.0,1.0,0.058139535,5.33e-07,5.23e-07,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,0,1.0,0.066666667,0.97044335,1.0,0.0,0.0,0.20754717,0.210526316,0.0,0.0,0.0,0,0
230,0,0.5,0.866666667,0.086956522,0.576271186,0.575757576,1.0,0.972505092,0.0,0.0,0.0,0,0.035714286,0.475,0.415730337,0.166666667,1.0,0.844444444,0.204081633,0.034883721,0.885385506,0.982333934,0.0,0.0,0.142857143,0.142857143,0.266666667,0.097560976,0.333333333,1,0.382022472,0.033333333,0.768472906,0.2375,0.658536585,0.666666667,0.754716981,0.526315789,0.333333333,0.5,0.5,1,1
486,0,0.75,0.6,0.47826087,0.559322034,0.742424242,0.0,0.983706721,0.0,0.0,0.034482759,1,0.142857143,0.375,0.224719101,0.152777778,0.394736842,0.822222222,0.448979592,0.26744186,0.061835453,0.954371676,0.0,0.0,0.142857143,0.142857143,0.333333333,0.097560976,0.333333333,1,0.404494382,0.066666667,0.123152709,0.15,0.609756098,0.666666667,0.754716981,0.526315789,0.333333333,0.5,0.5,1,0
508,0,0.75,0.933333333,0.47826087,0.694915254,0.818181818,0.5,0.240325866,0.0,0.0,0.0,0,0.0,0.275,1.0,0.166666667,0.0,0.755555556,1.0,0.093023256,0.0,0.960076308,0.0,0.0,0.0,0.142857143,1.0,0.231707317,0.0,1,1.0,0.016666667,0.374384236,0.9375,0.390243902,1.0,0.528301887,0.684210526,0.666666667,0.5,0.5,1,0
8,0,0.0,0.6,0.913043478,0.93220339,0.053030303,0.0,0.0,0.066666667,0.0,0.310344828,0,0.0,1.0,1.0,0.263888889,0.236842105,0.2,1.0,0.639534884,1.33e-07,1.31e-07,0.0,0.571428571,0.571428571,0.571428571,1.0,1.0,0.0,0,1.0,0.066666667,0.896551724,1.0,0.0,0.0,0.094339623,0.368421053,0.0,0.0,0.0,0,0
297,0,0.75,0.033333333,0.565217391,0.881355932,0.613636364,0.666666667,0.975050916,0.113333333,0.0,0.034482759,0,0.0,0.45,0.460674157,0.180555556,0.763157895,0.644444444,0.459183673,0.360465116,0.943885242,0.926126672,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.404494382,0.1,0.098522167,0.7625,0.829268293,0.666666667,0.754716981,0.526315789,0.333333333,0.5,0.5,1,0
177,0,0.5,0.566666667,0.043478261,0.406779661,0.507575758,0.666666667,0.139511202,0.006666667,0.0,0.068965517,0,0.0,0.8,1.0,0.125,0.052631579,0.866666667,1.0,0.430232558,1.33e-08,0.943834011,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,1,1.0,0.066666667,0.931034483,0.1125,0.073170732,0.666666667,0.849056604,0.631578947,1.0,0.5,0.5,1,0
622,0,1.0,0.333333333,0.173913043,0.305084746,0.916666667,0.333333333,0.995417515,0.0,0.0,0.034482759,0,0.142857143,0.125,0.292134831,0.25,0.552631579,0.666666667,0.255102041,0.302325581,0.433080773,0.854655211,0.0,0.0,0.142857143,0.142857143,0.177777778,0.195121951,0.333333333,1,0.404494382,0.116666667,0.704433498,0.75,0.780487805,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,1
51,0,0.25,0.8,0.47826087,0.966101695,0.325757576,0.166666667,0.955702648,0.166666667,0.0,0.0,0,0.107142857,0.7,0.404494382,0.180555556,0.105263158,0.644444444,0.06122449,0.034883721,0.001204848,0.647026855,0.0,0.142857143,0.142857143,0.142857143,0.866666667,0.743902439,0.0,1,0.460674157,0.083333333,0.798029557,0.8,0.463414634,0.666666667,0.79245283,0.526315789,0.333333333,0.5,0.5,1,0
568,0,1.0,0.1,0.391304348,0.983050847,0.863636364,0.333333333,0.99185336,0.0,0.0,0.0,0,0.0,0.7,0.438202247,0.222222222,0.605263158,0.755555556,0.132653061,0.023255814,0.019514085,0.989217033,0.0,0.0,0.142857143,0.142857143,0.266666667,0.292682927,0.333333333,1,0.415730337,0.116666667,0.822660099,0.5625,0.487804878,0.666666667,0.264150943,0.947368421,0.333333333,0.5,0.5,1,1
518,0,0.75,0.933333333,0.347826087,0.779661017,0.818181818,0.5,0.988798371,0.3,0.0,0.206896552,0,0.035714286,0.125,0.426966292,0.319444444,0.342105263,0.733333333,0.948979592,0.965116279,0.609970173,0.598493992,0.0,0.142857143,0.142857143,0.142857143,0.977777778,0.963414634,0.333333333,1,0.438202247,0.133333333,0.837438424,0.2625,0.487804878,0.666666667,0.811320755,0.947368421,0.333333333,0.5,0.5,1,1
127,0,0.5,0.4,0.347826087,0.559322034,0.46969697,1.0,0.90885947,0.086666667,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
661,0,1.0,0.533333333,0.782608696,0.796610169,0.962121212,0.166666667,0.998472505,0.06,0.0,0.034482759,0,0.321428571,0.675,0.078651685,0.069444444,0.710526316,1.0,0.306122449,0.325581395,0.128152042,0.940978355,0.0,0.142857143,0.142857143,0.142857143,0.944444444,0.841463415,0.333333333,1,0.426966292,0.083333333,0.935960591,0.5,0.487804878,0.666666667,1.0,0.947368421,0.333333333,0.5,0.5,1,1
294,0,0.5,0.966666667,0.304347826,0.491525424,0.598484848,0.333333333,0.961812627,0.006666667,0.5,0.413793103,0,0.035714286,0.825,1.0,0.722222222,0.315789474,0.755555556,1.0,0.604651163,1.33e-08,0.953162016,0.0,0.0,0.0,0.142857143,1.0,0.134146341,0.0,1,1.0,0.033333333,0.142857143,0.35,0.024390244,0.666666667,0.830188679,0.894736842,1.0,0.5,0.5,1,0
643,0,1.0,0.566666667,0.739130435,0.593220339,0.96969697,0.333333333,0.99898167,0.006666667,0.0,0.172413793,0,0.178571429,0.825,0.224719101,0.138888889,0.263157895,0.755555556,0.489795918,0.558139535,0.742231375,0.953162016,0.0,0.0,0.142857143,0.142857143,0.188888889,0.134146341,0.333333333,1,0.404494382,0.033333333,0.81773399,0.35,0.56097561,0.666666667,0.811320755,0.947368421,0.333333333,0.5,0.5,1,1
608,0,1.0,0.366666667,0.130434783,0.508474576,0.924242424,0.5,0.511201629,0.2,0.0,0.0,0,0.107142857,1.0,0.280898876,0.263888889,0.052631579,0.044444444,0.285714286,0.058139535,0.605700109,0.594304266,0.333333333,0.0,0.142857143,0.142857143,0.255555556,0.170731707,0.333333333,1,0.988764045,0.9,0.482758621,1.0,0.0,0.0,0.773584906,0.842105263,0.333333333,0.5,0.5,1,1
272,0,0.75,0.0,0.130434783,0.525423729,0.606060606,0.5,0.974541752,0.0,0.0,0.068965517,0,0.285714286,0.55,0.348314607,0.263888889,0.421052632,0.777777778,0.448979592,0.593023256,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
180,0,0.5,0.533333333,0.130434783,0.762711864,0.5,0.5,0.967413442,0.0,0.0,0.172413793,0,0.0,0.375,1.0,0.152777778,0.131578947,0.822222222,1.0,0.465116279,0.0,0.954371676,0.0,0.142857143,0.142857143,0.142857143,1.0,0.707317073,0.0,1,1.0,0.066666667,0.985221675,0.15,1.0,0.666666667,0.490566038,0.684210526,0.333333333,0.5,0.5,1,1
259,0,0.5,0.9,0.695652174,0.847457627,0.583333333,0.0,0.488289206,0.006666667,0.0,0.103448276,0,0.071428571,0.575,0.404494382,0.0,0.578947368,0.911111111,0.704081633,0.581395349,0.467095362,0.939506357,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.348314607,0.083333333,0.773399015,0.975,0.390243902,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,1
611,0,1.0,0.266666667,0.434782609,0.050847458,0.901515152,0.0,0.74389002,0.0,0.0,0.034482759,0,0.035714286,0.85,0.404494382,0.138888889,0.105263158,0.844444444,0.397959184,0.220930233,0.110877193,0.989014129,0.0,0.0,0.142857143,0.142857143,0.233333333,0.085365854,0.0,1,0.460674157,0.083333333,0.024630542,0.1,0.292682927,0.666666667,0.754716981,0.631578947,0.0,0.5,1.0,1,0
411,0,0.75,0.166666667,0.391304348,0.372881356,0.643939394,0.166666667,0.977087576,0.02,0.0,0.103448276,0,0.0,0.65,0.573033708,0.180555556,0.078947368,0.288888889,1.0,0.453488372,0.048406512,0.50121689,0.0,0.142857143,0.142857143,0.142857143,1.0,0.707317073,0.0,1,0.573033708,0.1,0.753694581,0.0125,0.87804878,0.666666667,0.754716981,0.578947368,1.0,0.5,0.5,1,0
171,0,0.5,0.466666667,0.782608696,0.457627119,0.484848485,0.166666667,0.352851324,0.12,0.0,0.103448276,0,0.0,0.8,1.0,0.125,0.078947368,0.866666667,1.0,0.5,2.4e-07,0.943834011,0.0,0.0,0.0,0.142857143,1.0,0.170731707,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
430,0,0.75,0.366666667,0.47826087,0.644067797,0.689393939,0.0,0.980142566,0.026666667,0.0,0.103448276,0,0.107142857,0.85,0.337078652,0.208333333,0.289473684,0.866666667,0.581632653,0.581395349,0.317998765,0.99651955,0.333333333,0.571428571,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.97752809,0.933333333,0.630541872,0.9,0.463414634,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
24,0,0.0,0.366666667,0.0,0.237288136,0.0,0.0,0.0,0.046666667,0.0,0.137931034,0,0.0,1.0,1.0,0.263888889,0.052631579,0.044444444,1.0,0.558139535,0.000367434,0.000360521,0.0,0.0,0.0,0.0,1.0,0.170731707,0.0,0,1.0,0.066666667,0.177339901,1.0,0.0,0.0,0.188679245,0.0,0.0,0.0,0.0,0,1
406,0,0.75,0.266666667,0.434782609,0.898305085,0.666666667,0.666666667,0.084521385,0.0,0.0,0.0,0,0.035714286,0.375,0.415730337,0.263888889,0.157894737,0.711111111,0.12244898,0.058139535,0.505267931,0.82131502,0.333333333,0.0,0.142857143,0.142857143,0.188888889,0.280487805,0.333333333,1,1.0,0.883333333,0.113300493,0.775,0.0,0.0,0.698113208,0.526315789,0.0,0.5,0.5,1,1
329,0,0.75,0.0,0.130434783,0.779661017,0.606060606,0.5,0.746435845,0.046666667,0.0,0.0,0,0.0,0.85,0.471910112,0.138888889,0.026315789,0.844444444,0.448979592,0.023255814,0.174442636,0.989014129,0.0,0.142857143,0.142857143,0.142857143,0.633333333,0.695121951,0.0,1,0.471910112,0.083333333,0.492610837,0.1,0.073170732,0.666666667,0.849056604,0.631578947,1.0,0.5,0.5,1,0
441,0,0.75,0.433333333,0.52173913,0.86440678,0.704545455,0.333333333,0.981160896,0.033333333,0.0,0.068965517,1,0.071428571,0.725,0.426966292,0.208333333,0.157894737,0.866666667,0.112244898,0.5,0.090503217,0.99691422,0.0,0.142857143,0.142857143,0.142857143,0.555555556,0.87804878,0.333333333,1,0.370786517,0.1,0.256157635,0.225,0.829268293,0.666666667,0.698113208,0.526315789,0.333333333,0.5,0.5,1,1
610,0,1.0,0.466666667,0.869565217,0.677966102,0.946969697,1.0,0.904786151,0.113333333,0.0,0.034482759,0,0.0,0.625,0.617977528,0.083333333,0.657894737,0.822222222,0.316326531,0.337209302,0.501682208,0.997344228,0.333333333,0.0,0.0,0.142857143,0.622222222,0.268292683,0.333333333,1,1.0,0.883333333,0.433497537,0.3875,0.317073171,0.666666667,0.58490566,0.736842105,0.0,0.5,0.5,1,1
363,0,0.75,0.2,0.173913043,0.593220339,0.651515152,0.333333333,0.384419552,0.16,0.0,0.0,0,0.0,0.625,1.0,0.083333333,0.0,0.822222222,1.0,0.034883721,3.2e-07,0.997344228,0.0,0.0,0.0,0.142857143,1.0,0.268292683,0.0,1,1.0,0.05,0.990147783,0.3875,1.0,0.666666667,0.528301887,0.684210526,0.0,0.5,0.5,1,1
367,0,0.75,0.233333333,0.956521739,1.0,0.659090909,0.5,0.978105906,0.206666667,0.0,0.103448276,0,0.0,0.275,0.438202247,0.25,0.236842105,0.244444444,0.765306122,0.848837209,0.41740311,0.941646188,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.415730337,0.116666667,0.428571429,0.175,0.317073171,0.666666667,0.547169811,0.736842105,0.333333333,0.5,0.5,1,1
445,0,0.75,0.433333333,1.0,0.898305085,0.704545455,0.333333333,0.389511202,0.28,0.0,0.034482759,0,0.0,1.0,0.573033708,0.263888889,0.026315789,0.022222222,0.744897959,0.313953488,0.571344734,0.560595265,0.0,0.428571429,0.142857143,0.142857143,1.0,1.0,0.0,0,0.573033708,0.066666667,0.458128079,1.0,0.0,0.0,0.773584906,1.0,0.0,0.5,0.5,1,1
